ownerage,ednyears,male,ageoffirm,ownershours,country
27,13,1,6,80,Sri Lanka
27,13,1,6,70,Sri Lanka
37,11,1,2,60,Sri Lanka
37,11,1,2,15,Sri Lanka
37,11,1,2,18,Sri Lanka
37,11,1,2,0,Sri Lanka
37,11,1,2,4,Sri Lanka
37,11,1,2,18,Sri Lanka
37,11,1,2,10,Sri Lanka
37,11,1,2,60,Sri Lanka
37,11,1,2,12,Sri Lanka
37,11,1,2,8,Sri Lanka
37,11,1,2,35,Sri Lanka
34,11,1,15,80,Sri Lanka
34,11,1,15,50,Sri Lanka
34,11,1,15,85,Sri Lanka
34,11,1,15,70,Sri Lanka
34,11,1,15,90,Sri Lanka
34,11,1,15,0,Sri Lanka
34,11,1,15,72,Sri Lanka
34,11,1,15,70,Sri Lanka
34,11,1,15,60,Sri Lanka
34,11,1,15,72,Sri Lanka
34,11,1,15,48,Sri Lanka
36,11,1,4,70,Sri Lanka
36,11,1,4,48,Sri Lanka
36,11,1,4,40,Sri Lanka
36,11,1,4,32,Sri Lanka
36,11,1,4,56,Sri Lanka
36,11,1,4,45,Sri Lanka
36,11,1,4,30,Sri Lanka
36,11,1,4,70,Sri Lanka
36,11,1,4,40,Sri Lanka
36,11,1,4,30,Sri Lanka
36,11,1,4,70,Sri Lanka
23,6,1,1,70,Sri Lanka
30,11,1,5,80,Sri Lanka
30,11,1,5,84,Sri Lanka
30,11,1,5,90,Sri Lanka
30,11,1,5,70,Sri Lanka
30,11,1,5,12,Sri Lanka
30,11,1,5,0,Sri Lanka
30,11,1,5,84,Sri Lanka
30,11,1,5,20,Sri Lanka
30,11,1,5,70,Sri Lanka
30,11,1,5,60,Sri Lanka
30,11,1,5,63,Sri Lanka
40,5,1,1,42,Sri Lanka
40,5,1,1,70,Sri Lanka
40,5,1,1,91,Sri Lanka
40,5,1,1,70,Sri Lanka
40,5,1,1,70,Sri Lanka
40,5,1,1,45,Sri Lanka
40,5,1,1,30,Sri Lanka
40,5,1,1,84,Sri Lanka
40,5,1,1,60,Sri Lanka
40,5,1,1,60,Sri Lanka
40,5,1,1,60,Sri Lanka
44,11,1,1,70,Sri Lanka
44,11,1,1,77,Sri Lanka
44,11,1,1,90,Sri Lanka
44,11,1,1,70,Sri Lanka
44,11,1,1,84,Sri Lanka
44,11,1,1,84,Sri Lanka
44,11,1,1,84,Sri Lanka
44,11,1,1,72,Sri Lanka
44,11,1,1,80,Sri Lanka
44,11,1,1,72,Sri Lanka
44,11,1,1,58,Sri Lanka
21,11,1,3,50,Sri Lanka
21,11,1,3,0,Sri Lanka
21,11,1,3,14,Sri Lanka
21,11,1,3,0,Sri Lanka
21,11,1,3,0,Sri Lanka
21,11,1,3,5,Sri Lanka
21,11,1,3,70,Sri Lanka
21,11,1,3,30,Sri Lanka
21,11,1,3,30,Sri Lanka
21,11,1,3,0,Sri Lanka
40,9,1,9,60,Sri Lanka
40,9,1,9,78,Sri Lanka
40,9,1,9,83,Sri Lanka
40,9,1,9,70,Sri Lanka
40,9,1,9,75,Sri Lanka
40,9,1,9,74,Sri Lanka
40,9,1,9,70,Sri Lanka
40,9,1,9,84,Sri Lanka
40,9,1,9,80,Sri Lanka
40,9,1,9,72,Sri Lanka
40,9,1,9,75,Sri Lanka
29,10,1,3,50,Sri Lanka
29,10,1,3,28,Sri Lanka
29,10,1,3,56,Sri Lanka
34,11,1,9,60,Sri Lanka
34,11,1,9,56,Sri Lanka
34,11,1,9,72,Sri Lanka
34,11,1,9,35,Sri Lanka
34,11,1,9,70,Sri Lanka
34,11,1,9,65,Sri Lanka
34,11,1,9,80,Sri Lanka
34,11,1,9,70,Sri Lanka
34,11,1,9,70,Sri Lanka
34,11,1,9,84,Sri Lanka
34,11,1,9,60,Sri Lanka
37,3,1,2,45,Sri Lanka
37,3,1,2,70,Sri Lanka
43,6,1,8,70,Sri Lanka
43,6,1,8,84,Sri Lanka
41,13,1,3,80,Sri Lanka
41,13,1,3,84,Sri Lanka
45,11,1,8,40,Sri Lanka
45,11,1,8,0,Sri Lanka
45,11,1,8,50,Sri Lanka
45,11,1,8,30,Sri Lanka
45,11,1,8,50,Sri Lanka
45,11,1,8,0,Sri Lanka
45,11,1,8,40,Sri Lanka
45,11,1,8,32,Sri Lanka
45,11,1,8,70,Sri Lanka
45,11,1,8,50,Sri Lanka
45,11,1,8,70,Sri Lanka
45,10,1,26,50,Sri Lanka
45,10,1,26,56,Sri Lanka
45,10,1,26,60,Sri Lanka
45,10,1,26,70,Sri Lanka
45,10,1,26,70,Sri Lanka
45,10,1,26,0,Sri Lanka
45,10,1,26,48,Sri Lanka
45,10,1,26,0,Sri Lanka
45,10,1,26,35,Sri Lanka
45,10,1,26,50,Sri Lanka
45,10,1,26,35,Sri Lanka
30,11,1,0,70,Sri Lanka
30,11,1,0,49,Sri Lanka
30,11,1,0,80,Sri Lanka
30,11,1,0,84,Sri Lanka
30,11,1,0,40,Sri Lanka
30,11,1,0,63,Sri Lanka
30,11,1,0,90,Sri Lanka
30,11,1,0,70,Sri Lanka
30,11,0,0,0,Sri Lanka
43,9,1,10,75,Sri Lanka
43,9,1,10,70,Sri Lanka
43,9,1,10,40,Sri Lanka
43,9,1,10,90,Sri Lanka
43,9,1,10,84,Sri Lanka
43,9,1,10,25,Sri Lanka
43,9,1,10,56,Sri Lanka
43,9,1,10,45,Sri Lanka
45,11,1,7,70,Sri Lanka
45,11,1,7,56,Sri Lanka
45,11,1,7,86,Sri Lanka
45,11,1,7,91,Sri Lanka
45,11,1,7,98,Sri Lanka
45,11,1,7,90,Sri Lanka
45,11,1,7,105,Sri Lanka
45,11,1,7,70,Sri Lanka
45,11,1,7,21,Sri Lanka
45,11,1,7,82,Sri Lanka
45,11,1,7,70,Sri Lanka
39,3,1,0,70,Sri Lanka
39,3,1,0,60,Sri Lanka
33,11,1,15,70,Sri Lanka
33,11,1,15,49,Sri Lanka
33,11,1,15,95,Sri Lanka
33,11,1,15,80,Sri Lanka
33,11,1,15,70,Sri Lanka
33,11,1,15,120,Sri Lanka
33,11,1,15,119,Sri Lanka
33,11,1,15,48,Sri Lanka
33,11,1,15,105,Sri Lanka
33,11,1,15,70,Sri Lanka
44,11,1,12,70,Sri Lanka
44,11,1,12,70,Sri Lanka
44,11,1,12,0,Sri Lanka
44,11,1,12,56,Sri Lanka
44,11,1,12,75,Sri Lanka
44,11,1,12,42,Sri Lanka
44,11,1,12,50,Sri Lanka
44,11,1,12,58,Sri Lanka
44,11,1,12,60,Sri Lanka
44,11,1,12,48,Sri Lanka
33,11,1,7,60,Sri Lanka
33,11,1,7,42,Sri Lanka
33,11,1,7,70,Sri Lanka
33,11,1,7,60,Sri Lanka
33,11,1,7,77,Sri Lanka
33,11,1,7,60,Sri Lanka
33,11,1,7,18,Sri Lanka
33,11,1,7,56,Sri Lanka
33,11,1,7,54,Sri Lanka
33,11,1,7,48,Sri Lanka
33,11,1,7,70,Sri Lanka
30,8,1,5,60,Sri Lanka
30,8,1,5,24,Sri Lanka
30,8,1,5,98,Sri Lanka
30,8,0,5,36,Sri Lanka
30,8,1,5,75,Sri Lanka
30,8,1,5,72,Sri Lanka
30,8,1,5,80,Sri Lanka
30,8,1,5,40,Sri Lanka
30,8,1,5,70,Sri Lanka
33,13,1,0,60,Sri Lanka
33,13,1,0,56,Sri Lanka
33,13,1,0,59,Sri Lanka
33,13,1,0,75,Sri Lanka
33,13,1,0,48,Sri Lanka
33,13,1,0,12,Sri Lanka
33,13,1,0,52,Sri Lanka
33,13,1,0,21,Sri Lanka
33,13,1,0,36,Sri Lanka
45,7,1,10,50,Sri Lanka
45,7,1,10,40,Sri Lanka
45,7,1,10,45,Sri Lanka
45,7,1,10,60,Sri Lanka
45,7,1,10,40,Sri Lanka
45,7,1,10,16,Sri Lanka
45,7,1,10,55,Sri Lanka
45,7,1,10,40,Sri Lanka
45,7,1,10,55,Sri Lanka
45,7,1,10,60,Sri Lanka
45,7,1,10,49,Sri Lanka
40,8,1,7,60,Sri Lanka
40,8,1,7,84,Sri Lanka
40,8,1,7,112,Sri Lanka
40,8,1,7,98,Sri Lanka
40,8,1,7,70,Sri Lanka
40,8,1,7,60,Sri Lanka
40,8,1,7,60,Sri Lanka
40,8,1,7,63,Sri Lanka
45,9,1,27,50,Sri Lanka
45,9,1,27,70,Sri Lanka
45,9,1,27,45,Sri Lanka
45,9,1,27,40,Sri Lanka
45,9,1,27,60,Sri Lanka
45,9,1,27,60,Sri Lanka
45,9,1,27,49,Sri Lanka
45,9,1,27,84,Sri Lanka
45,9,1,27,50,Sri Lanka
45,9,1,27,70,Sri Lanka
34,8,1,1,84,Sri Lanka
34,8,1,1,10,Sri Lanka
34,8,1,1,72,Sri Lanka
34,8,1,1,91,Sri Lanka
43,11,1,13,63,Sri Lanka
43,11,1,13,25,Sri Lanka
43,11,1,13,32,Sri Lanka
43,11,1,13,56,Sri Lanka
43,11,1,13,40,Sri Lanka
43,11,1,13,63,Sri Lanka
43,11,1,13,40,Sri Lanka
43,11,1,13,48,Sri Lanka
43,11,1,13,18,Sri Lanka
43,11,1,13,66,Sri Lanka
43,11,1,13,24,Sri Lanka
38,13,1,2,70,Sri Lanka
38,13,1,2,70,Sri Lanka
38,13,1,2,20,Sri Lanka
38,13,1,2,35,Sri Lanka
38,13,1,2,112,Sri Lanka
38,13,1,2,84,Sri Lanka
38,13,1,2,35,Sri Lanka
38,13,1,2,50,Sri Lanka
38,13,1,2,91,Sri Lanka
38,13,1,2,60,Sri Lanka
38,13,1,2,72,Sri Lanka
43,9,1,5,84,Sri Lanka
43,9,1,5,70,Sri Lanka
43,9,1,5,48,Sri Lanka
43,9,1,5,40,Sri Lanka
43,9,1,5,70,Sri Lanka
43,9,1,5,66,Sri Lanka
43,9,1,5,60,Sri Lanka
43,9,1,5,98,Sri Lanka
43,9,1,5,66,Sri Lanka
43,9,1,5,40,Sri Lanka
43,9,1,5,48,Sri Lanka
38,11,1,11,70,Sri Lanka
38,11,1,11,50,Sri Lanka
38,11,1,11,63,Sri Lanka
38,11,1,11,20,Sri Lanka
38,11,1,11,77,Sri Lanka
38,11,1,11,0,Sri Lanka
38,11,1,11,60,Sri Lanka
38,11,1,11,77,Sri Lanka
38,11,1,11,70,Sri Lanka
38,11,1,11,42,Sri Lanka
38,11,1,11,84,Sri Lanka
43,9,1,7,35,Sri Lanka
43,9,1,7,28,Sri Lanka
30,13,1,1,35,Sri Lanka
30,13,1,1,48,Sri Lanka
30,13,1,1,54,Sri Lanka
30,13,1,1,91,Sri Lanka
30,13,1,1,63,Sri Lanka
30,13,1,1,32,Sri Lanka
30,13,1,1,70,Sri Lanka
30,13,1,1,81,Sri Lanka
30,13,1,1,91,Sri Lanka
30,13,1,1,40,Sri Lanka
30,13,1,1,30,Sri Lanka
25,11,1,1,60,Sri Lanka
25,11,1,1,48,Sri Lanka
25,11,1,1,80,Sri Lanka
25,11,1,1,70,Sri Lanka
25,11,1,1,140,Sri Lanka
25,11,1,1,60,Sri Lanka
25,11,1,1,84,Sri Lanka
25,11,1,1,70,Sri Lanka
25,11,1,1,66,Sri Lanka
25,11,1,1,42,Sri Lanka
25,11,1,1,84,Sri Lanka
32,9,1,9,56,Sri Lanka
32,9,1,9,49,Sri Lanka
32,9,1,9,98,Sri Lanka
32,9,1,9,91,Sri Lanka
32,9,1,9,52,Sri Lanka
32,9,1,9,75,Sri Lanka
32,9,1,9,77,Sri Lanka
32,9,1,9,56,Sri Lanka
32,9,1,9,70,Sri Lanka
32,9,1,9,70,Sri Lanka
32,9,1,9,70,Sri Lanka
36,10,1,3,77,Sri Lanka
36,10,1,3,84,Sri Lanka
36,10,1,3,42,Sri Lanka
36,10,1,3,75,Sri Lanka
36,10,1,3,84,Sri Lanka
36,10,1,3,70,Sri Lanka
36,10,1,3,84,Sri Lanka
36,10,1,3,42,Sri Lanka
36,10,1,3,70,Sri Lanka
36,10,1,3,70,Sri Lanka
36,10,1,3,72,Sri Lanka
32,11,1,0,56,Sri Lanka
32,11,1,0,28,Sri Lanka
32,11,1,0,35,Sri Lanka
32,11,1,0,28,Sri Lanka
32,11,1,0,35,Sri Lanka
32,11,1,0,28,Sri Lanka
32,11,1,0,35,Sri Lanka
32,11,1,0,30,Sri Lanka
32,11,1,0,14,Sri Lanka
30,11,1,1,66,Sri Lanka
30,11,1,1,105,Sri Lanka
30,11,1,1,98,Sri Lanka
30,11,1,1,100,Sri Lanka
30,11,1,1,98,Sri Lanka
30,11,1,1,84,Sri Lanka
30,11,1,1,56,Sri Lanka
30,11,1,1,24,Sri Lanka
30,11,1,1,40,Sri Lanka
30,11,1,1,56,Sri Lanka
30,11,1,1,70,Sri Lanka
28,11,1,1,70,Sri Lanka
28,11,1,1,25,Sri Lanka
28,11,1,1,12,Sri Lanka
28,11,1,1,60,Sri Lanka
28,11,1,1,6,Sri Lanka
28,11,1,1,70,Sri Lanka
28,11,1,1,56,Sri Lanka
28,11,1,1,25,Sri Lanka
28,11,1,1,45,Sri Lanka
28,11,1,1,70,Sri Lanka
28,11,1,1,70,Sri Lanka
40,13,1,10,70,Sri Lanka
40,13,1,10,90,Sri Lanka
40,13,1,10,70,Sri Lanka
40,13,1,10,75,Sri Lanka
40,13,1,10,48,Sri Lanka
40,13,1,10,50,Sri Lanka
40,13,1,10,60,Sri Lanka
40,13,1,10,48,Sri Lanka
40,13,1,10,60,Sri Lanka
40,13,1,10,60,Sri Lanka
40,13,1,10,56,Sri Lanka
28,11,1,2,56,Sri Lanka
28,11,1,2,10,Sri Lanka
28,11,1,2,56,Sri Lanka
44,11,1,10,48,Sri Lanka
44,11,1,10,40,Sri Lanka
44,11,1,10,56,Sri Lanka
44,11,1,10,40,Sri Lanka
44,11,1,10,56,Sri Lanka
44,11,1,10,0,Sri Lanka
44,11,1,10,48,Sri Lanka
44,11,1,10,40,Sri Lanka
44,11,1,10,0,Sri Lanka
44,11,1,10,54,Sri Lanka
22,13,1,15,42,Sri Lanka
22,13,1,15,28,Sri Lanka
22,13,1,15,56,Sri Lanka
22,13,1,15,65,Sri Lanka
45,10,1,19,48,Sri Lanka
45,10,1,19,40,Sri Lanka
45,10,1,19,70,Sri Lanka
45,10,1,19,70,Sri Lanka
45,10,1,19,84,Sri Lanka
45,10,1,19,63,Sri Lanka
45,10,1,19,56,Sri Lanka
45,10,1,19,63,Sri Lanka
45,10,1,19,70,Sri Lanka
45,10,1,19,55,Sri Lanka
45,10,1,19,70,Sri Lanka
21,11,1,2,72,Sri Lanka
21,11,1,2,80,Sri Lanka
21,11,1,2,70,Sri Lanka
21,11,1,2,60,Sri Lanka
21,11,1,2,70,Sri Lanka
21,11,1,2,50,Sri Lanka
21,11,1,2,70,Sri Lanka
21,11,1,2,0,Sri Lanka
21,11,1,2,70,Sri Lanka
21,11,1,2,70,Sri Lanka
21,11,1,2,84,Sri Lanka
45,13,1,2,28,Sri Lanka
45,13,1,2,49,Sri Lanka
45,13,1,2,40,Sri Lanka
45,13,1,2,30,Sri Lanka
45,13,1,2,70,Sri Lanka
45,13,1,2,0,Sri Lanka
45,13,1,2,84,Sri Lanka
45,13,1,2,84,Sri Lanka
45,13,1,2,70,Sri Lanka
45,13,1,2,77,Sri Lanka
45,13,1,2,80,Sri Lanka
44,11,1,10,48,Sri Lanka
44,11,1,10,0,Sri Lanka
44,11,1,10,0,Sri Lanka
44,11,1,10,40,Sri Lanka
44,11,1,10,21,Sri Lanka
44,11,1,10,0,Sri Lanka
44,11,1,10,40,Sri Lanka
44,11,1,10,21,Sri Lanka
44,11,1,10,0,Sri Lanka
44,11,1,10,56,Sri Lanka
44,11,1,10,56,Sri Lanka
44,12,1,10,84,Sri Lanka
42,8,1,10,70,Sri Lanka
42,8,1,10,84,Sri Lanka
42,8,1,10,54,Sri Lanka
42,8,1,10,56,Sri Lanka
42,8,1,10,50,Sri Lanka
42,8,1,10,70,Sri Lanka
42,8,1,10,48,Sri Lanka
42,8,1,10,77,Sri Lanka
42,8,1,10,60,Sri Lanka
30,11,1,18,84,Sri Lanka
30,11,1,18,24,Sri Lanka
30,11,1,18,0,Sri Lanka
30,11,1,18,56,Sri Lanka
30,11,1,18,32,Sri Lanka
30,11,1,18,40,Sri Lanka
30,11,1,18,40,Sri Lanka
30,11,1,18,25,Sri Lanka
30,11,1,18,63,Sri Lanka
30,11,1,18,60,Sri Lanka
35,11,1,10,70,Sri Lanka
35,11,1,10,28,Sri Lanka
35,11,1,10,91,Sri Lanka
35,11,1,10,20,Sri Lanka
35,11,1,10,18,Sri Lanka
35,11,1,10,70,Sri Lanka
35,11,1,10,40,Sri Lanka
35,11,1,10,0,Sri Lanka
35,11,1,10,84,Sri Lanka
35,11,1,10,70,Sri Lanka
35,11,1,10,70,Sri Lanka
23,2,1,1,56,Sri Lanka
23,2,1,1,36,Sri Lanka
23,2,1,1,45,Sri Lanka
23,2,1,1,63,Sri Lanka
23,2,1,1,50,Sri Lanka
23,2,1,1,70,Sri Lanka
23,2,1,1,30,Sri Lanka
23,2,1,1,63,Sri Lanka
23,2,1,1,63,Sri Lanka
23,2,1,1,28,Sri Lanka
23,2,1,1,20,Sri Lanka
41,11,1,1,84,Sri Lanka
41,11,1,1,98,Sri Lanka
41,11,1,1,77,Sri Lanka
41,11,1,1,80,Sri Lanka
41,11,1,1,70,Sri Lanka
41,11,1,1,48,Sri Lanka
41,11,1,1,60,Sri Lanka
41,11,1,1,84,Sri Lanka
41,11,1,1,45,Sri Lanka
41,11,1,1,84,Sri Lanka
41,11,1,1,90,Sri Lanka
32,9,1,5,72,Sri Lanka
32,9,1,5,63,Sri Lanka
32,9,1,5,63,Sri Lanka
32,9,1,5,16,Sri Lanka
32,9,1,5,56,Sri Lanka
32,9,1,5,56,Sri Lanka
32,9,1,5,48,Sri Lanka
41,11,1,7,72,Sri Lanka
41,11,1,7,91,Sri Lanka
41,11,1,7,98,Sri Lanka
41,11,1,7,112,Sri Lanka
41,11,1,7,50,Sri Lanka
41,11,1,7,40,Sri Lanka
41,11,1,7,3,Sri Lanka
41,11,1,7,0,Sri Lanka
41,11,1,7,21,Sri Lanka
41,11,1,7,0,Sri Lanka
20,11,1,2,56,Sri Lanka
20,11,1,2,30,Sri Lanka
42,9,1,4,63,Sri Lanka
42,9,1,4,70,Sri Lanka
42,9,1,4,98,Sri Lanka
42,9,1,4,85,Sri Lanka
42,9,1,4,72,Sri Lanka
42,9,1,4,90,Sri Lanka
42,9,1,4,105,Sri Lanka
42,9,1,4,78,Sri Lanka
42,9,1,4,84,Sri Lanka
42,9,1,4,60,Sri Lanka
42,9,1,4,105,Sri Lanka
42,8,1,1,70,Sri Lanka
42,8,1,1,72,Sri Lanka
42,8,1,1,80,Sri Lanka
42,8,1,1,70,Sri Lanka
42,8,1,1,84,Sri Lanka
42,8,1,1,90,Sri Lanka
42,8,1,1,84,Sri Lanka
29,11,1,0,70,Sri Lanka
29,11,1,0,49,Sri Lanka
29,11,1,0,75,Sri Lanka
29,11,1,0,102,Sri Lanka
29,11,1,0,90,Sri Lanka
29,11,1,0,90,Sri Lanka
29,11,1,0,70,Sri Lanka
29,11,1,0,60,Sri Lanka
29,11,1,0,70,Sri Lanka
29,11,1,0,78,Sri Lanka
29,11,1,0,70,Sri Lanka
45,11,1,4,60,Sri Lanka
45,11,1,4,80,Sri Lanka
45,11,1,4,56,Sri Lanka
45,11,1,4,72,Sri Lanka
45,11,1,4,65,Sri Lanka
45,11,1,4,56,Sri Lanka
45,11,1,4,48,Sri Lanka
45,11,1,4,50,Sri Lanka
45,11,1,4,60,Sri Lanka
45,11,1,4,49,Sri Lanka
35,13,1,3,80,Sri Lanka
35,13,1,3,55,Sri Lanka
35,13,1,3,8,Sri Lanka
35,13,1,3,0,Sri Lanka
35,13,1,3,9,Sri Lanka
35,13,1,3,40,Sri Lanka
35,13,1,3,40,Sri Lanka
44,11,1,0,56,Sri Lanka
44,11,1,0,0,Sri Lanka
44,11,1,0,0,Sri Lanka
44,11,1,0,0,Sri Lanka
44,11,1,0,0,Sri Lanka
44,11,1,0,20,Sri Lanka
44,11,1,0,0,Sri Lanka
44,11,1,0,30,Sri Lanka
44,11,1,0,20,Sri Lanka
36,11,1,14,70,Sri Lanka
36,11,1,14,56,Sri Lanka
36,11,1,14,58,Sri Lanka
36,11,1,14,12,Sri Lanka
22,11,1,1,70,Sri Lanka
22,11,1,1,70,Sri Lanka
38,11,1,10,60,Sri Lanka
38,11,1,10,77,Sri Lanka
38,11,1,10,48,Sri Lanka
38,11,0,10,0,Sri Lanka
38,11,1,10,60,Sri Lanka
38,10,1,4,60,Sri Lanka
38,10,1,4,48,Sri Lanka
35,10,1,15,70,Sri Lanka
35,10,1,15,84,Sri Lanka
35,10,1,15,70,Sri Lanka
35,10,1,15,70,Sri Lanka
35,10,1,15,70,Sri Lanka
35,10,1,15,50,Sri Lanka
39,11,1,2,45,Sri Lanka
39,11,1,2,48,Sri Lanka
39,11,1,2,68,Sri Lanka
39,11,1,2,50,Sri Lanka
39,11,1,2,40,Sri Lanka
39,11,1,2,0,Sri Lanka
39,11,1,2,45,Sri Lanka
39,11,1,2,45,Sri Lanka
39,11,1,2,50,Sri Lanka
39,11,1,2,60,Sri Lanka
39,11,1,2,50,Sri Lanka
38,11,1,6,50,Sri Lanka
38,11,1,6,40,Sri Lanka
38,11,1,6,88,Sri Lanka
38,11,1,6,55,Sri Lanka
38,11,1,6,54,Sri Lanka
38,11,1,6,72,Sri Lanka
38,11,1,6,60,Sri Lanka
38,11,1,6,60,Sri Lanka
38,11,1,6,50,Sri Lanka
38,11,1,6,60,Sri Lanka
23,11,1,0,70,Sri Lanka
23,11,1,0,90,Sri Lanka
23,11,1,0,70,Sri Lanka
23,11,0,0,30,Sri Lanka
23,11,1,0,48,Sri Lanka
23,11,1,0,24,Sri Lanka
23,11,1,0,45,Sri Lanka
23,11,1,0,40,Sri Lanka
33,9,1,7,80,Sri Lanka
33,9,1,7,42,Sri Lanka
33,9,1,7,75,Sri Lanka
33,9,1,7,10,Sri Lanka
33,9,1,7,84,Sri Lanka
33,9,1,7,60,Sri Lanka
33,9,1,7,52,Sri Lanka
33,9,1,7,32,Sri Lanka
33,9,1,7,12,Sri Lanka
33,9,1,7,0,Sri Lanka
33,9,1,7,72,Sri Lanka
25,13,1,4,70,Sri Lanka
25,13,1,4,36,Sri Lanka
25,13,1,4,75,Sri Lanka
25,13,1,4,30,Sri Lanka
25,13,1,4,28,Sri Lanka
25,13,1,4,40,Sri Lanka
25,13,1,4,80,Sri Lanka
29,11,1,5,70,Sri Lanka
29,11,1,5,84,Sri Lanka
29,11,1,5,90,Sri Lanka
31,11,1,3,70,Sri Lanka
31,11,1,3,84,Sri Lanka
31,11,1,3,90,Sri Lanka
31,11,1,3,84,Sri Lanka
31,11,1,3,105,Sri Lanka
31,11,1,3,84,Sri Lanka
31,11,1,3,70,Sri Lanka
31,11,1,3,25,Sri Lanka
31,11,1,3,35,Sri Lanka
31,11,1,3,28,Sri Lanka
29,11,1,2,60,Sri Lanka
29,11,1,2,24,Sri Lanka
29,11,1,2,75,Sri Lanka
29,11,1,2,50,Sri Lanka
29,11,1,2,40,Sri Lanka
29,11,1,2,16,Sri Lanka
29,11,1,2,72,Sri Lanka
29,11,1,2,84,Sri Lanka
44,5,1,20,70,Sri Lanka
44,5,1,20,56,Sri Lanka
44,5,1,20,60,Sri Lanka
44,5,1,20,45,Sri Lanka
44,5,1,20,0,Sri Lanka
44,5,1,20,20,Sri Lanka
44,5,1,20,54,Sri Lanka
44,5,1,20,77,Sri Lanka
44,5,1,20,60,Sri Lanka
44,5,1,20,24,Sri Lanka
44,5,1,20,0,Sri Lanka
43,9,1,20,70,Sri Lanka
43,9,1,20,70,Sri Lanka
43,9,1,20,70,Sri Lanka
43,9,1,20,30,Sri Lanka
43,9,1,20,49,Sri Lanka
43,9,1,20,16,Sri Lanka
43,9,1,20,20,Sri Lanka
33,9,1,2,80,Sri Lanka
33,9,1,2,84,Sri Lanka
33,9,1,2,63,Sri Lanka
33,9,1,2,48,Sri Lanka
33,9,1,2,70,Sri Lanka
33,9,1,2,36,Sri Lanka
33,9,1,2,24,Sri Lanka
44,7,1,11,60,Sri Lanka
44,7,1,11,40,Sri Lanka
44,7,1,11,70,Sri Lanka
44,7,1,11,56,Sri Lanka
44,7,1,11,40,Sri Lanka
44,7,1,11,0,Sri Lanka
44,7,1,11,0,Sri Lanka
44,7,1,11,16,Sri Lanka
44,7,1,11,70,Sri Lanka
44,7,1,11,8,Sri Lanka
44,7,1,11,0,Sri Lanka
22,11,1,2,70,Sri Lanka
22,11,1,2,63,Sri Lanka
22,11,1,2,80,Sri Lanka
22,11,1,2,0,Sri Lanka
22,11,1,2,24,Sri Lanka
22,11,1,2,0,Sri Lanka
22,11,1,2,60,Sri Lanka
22,11,1,2,42,Sri Lanka
22,11,1,2,66,Sri Lanka
45,8,1,3,72,Sri Lanka
45,8,1,3,72,Sri Lanka
45,8,1,3,70,Sri Lanka
45,8,1,3,65,Sri Lanka
45,8,1,3,72,Sri Lanka
45,8,1,3,60,Sri Lanka
45,8,1,3,70,Sri Lanka
45,8,1,3,75,Sri Lanka
45,8,1,3,80,Sri Lanka
45,8,1,3,70,Sri Lanka
44,10,1,8,60,Sri Lanka
44,10,1,8,50,Sri Lanka
44,10,1,8,66,Sri Lanka
44,10,1,8,56,Sri Lanka
44,10,1,8,70,Sri Lanka
44,10,1,8,48,Sri Lanka
44,10,1,8,56,Sri Lanka
45,3,1,3,60,Sri Lanka
45,3,1,3,55,Sri Lanka
45,3,1,3,70,Sri Lanka
45,3,1,3,70,Sri Lanka
45,3,1,3,72,Sri Lanka
45,3,1,3,62,Sri Lanka
45,3,1,3,75,Sri Lanka
45,3,1,3,77,Sri Lanka
45,3,1,3,58,Sri Lanka
45,3,1,3,84,Sri Lanka
26,11,1,4,60,Sri Lanka
26,11,1,6,60,Sri Lanka
42,8,1,15,56,Sri Lanka
42,8,1,15,70,Sri Lanka
42,8,1,15,50,Sri Lanka
42,8,1,15,40,Sri Lanka
42,8,1,15,42,Sri Lanka
42,8,1,15,54,Sri Lanka
42,8,1,15,56,Sri Lanka
42,8,1,15,64,Sri Lanka
42,8,1,15,77,Sri Lanka
42,8,1,15,105,Sri Lanka
42,13,1,28,60,Sri Lanka
42,13,1,28,80,Sri Lanka
42,13,1,28,72,Sri Lanka
42,13,1,28,91,Sri Lanka
42,13,1,28,72,Sri Lanka
42,13,1,28,72,Sri Lanka
42,13,1,28,60,Sri Lanka
42,13,1,28,84,Sri Lanka
42,13,1,28,72,Sri Lanka
42,13,1,28,84,Sri Lanka
42,13,1,28,84,Sri Lanka
45,8,1,8,70,Sri Lanka
45,8,1,8,84,Sri Lanka
45,8,1,8,40,Sri Lanka
45,8,0,8,0,Sri Lanka
45,8,1,8,70,Sri Lanka
45,8,1,8,48,Sri Lanka
45,8,1,8,70,Sri Lanka
45,8,1,8,56,Sri Lanka
45,8,1,8,84,Sri Lanka
45,8,1,8,33,Sri Lanka
45,11,1,5,60,Sri Lanka
45,11,1,5,70,Sri Lanka
45,11,1,5,78,Sri Lanka
45,11,1,5,84,Sri Lanka
45,11,1,5,72,Sri Lanka
45,11,1,5,60,Sri Lanka
45,11,1,5,70,Sri Lanka
45,11,1,5,56,Sri Lanka
45,11,1,5,60,Sri Lanka
45,11,1,5,60,Sri Lanka
45,11,1,5,72,Sri Lanka
32,13,1,3,66,Sri Lanka
32,13,1,3,80,Sri Lanka
32,13,1,3,80,Sri Lanka
32,13,1,3,112,Sri Lanka
32,13,1,3,80,Sri Lanka
32,13,1,3,0,Sri Lanka
32,13,1,3,60,Sri Lanka
32,13,1,3,48,Sri Lanka
32,13,1,3,80,Sri Lanka
